iter	RMSE
250	0.04022369016
251	0.04021801528
252	0.04019348296
253	0.04018907854
254	0.04017243792
255	0.04014996357
256	0.04013671741
257	0.04012621237
258	0.04011579642
259	0.04010353791
260	0.0400945302
261	0.04007230284
262	0.04005182542
263	0.04004301154
264	0.04002352868
265	0.04001238551
266	0.03999961391
267	0.03998778171
268	0.0399756822
269	0.03996452723
270	0.03996315346
271	0.03994001849
272	0.03991952882
273	0.03989232467
274	0.03988415628
275	0.03987529278
276	0.03986995194
277	0.03985598798
278	0.03983967596
279	0.03983092685
280	0.03980453984
281	0.03978138317
282	0.03976571717
283	0.03974280581
284	0.03972888531
285	0.0397179043
286	0.0397049141
287	0.03969518527
288	0.03968399406
289	0.03967455295
290	0.03966065451
291	0.03963981961
292	0.03962917664
293	0.03961941875
294	0.03961388699
295	0.03960245365
296	0.03959842537
297	0.03955583841
298	0.03954307002
299	0.03953590178
300	0.03952954872
301	0.03952775292
302	0.03949691328
303	0.0394818863
304	0.03947295538
305	0.03946304777
306	0.03945764067
307	0.03945174048
308	0.03943363177
309	0.03942764549
310	0.03941644012
311	0.0394019329
312	0.03939368137
313	0.03938581012
314	0.03937250625
315	0.03936852869
316	0.03935525705
317	0.03935093938
318	0.03932987925
319	0.03931338759
320	0.03930344388
321	0.03928876988
322	0.03927910143
323	0.03926592263
324	0.03924794392
325	0.03923832603
326	0.03922550613
327	0.03921943147
328	0.03920562828
329	0.03919283853
330	0.03918274469
331	0.03916734599
332	0.03915554765
333	0.03914664669
334	0.0391416556
335	0.03912845919
336	0.03912385256
337	0.03912294841
338	0.03911755152
339	0.03911150742
340	0.03907596948
341	0.03906100573
342	0.03905488901
343	0.03905013645
344	0.03902029688
345	0.03901506388
346	0.03900164362
347	0.03898972915
348	0.03898414444
349	0.0389549983
350	0.03894524537
351	0.03890762475
352	0.03890140146
353	0.03889587453
354	0.03889053307
355	0.03887220199
356	0.03886975519
357	0.03884375254
358	0.03883072007
359	0.0388258668
360	0.03881421635
361	0.03881015924
362	0.03878589639
363	0.03877821109
364	0.0387733453
365	0.03874885124
366	0.03874133995
367	0.03872984677
368	0.03872026991
369	0.03871087011
370	0.03869794673
371	0.0386919187
372	0.03866189786
373	0.03864846942
374	0.03863795989
375	0.03862577038
376	0.03861941839
377	0.03858932794
378	0.03858352034
379	0.03856945353
380	0.03856218521
381	0.03854966177
382	0.03854069454
383	0.03852905909
384	0.03849237276
385	0.03848509581
386	0.03847887121
387	0.03846921193
388	0.03845802064
389	0.03845231899
390	0.03844396611
391	0.038428393
392	0.038420048
393	0.03841555398
394	0.03840603485
395	0.03840491757
396	0.03840018001
397	0.0383862085
398	0.03838318759
399	0.03838314778
400	0.03837924493
401	0.03837311834
402	0.03835306155
403	0.03832862952
404	0.03832148178
405	0.03830929078
406	0.03829483227
407	0.03828344437
408	0.03825057581
409	0.03824626281
410	0.0382321631
411	0.03822570073
412	0.03822543547
413	0.03821673988
414	0.03820639296
415	0.03819586227
416	0.03819111284
417	0.03816627411
418	0.03814841014
419	0.03814550057
420	0.03813699749
421	0.03812831188
422	0.03811785901
423	0.03810895584
424	0.03810856959
425	0.03809966061
426	0.03809247765
427	0.03808699523
428	0.03807205854
429	0.03806214333
430	0.03805581264
431	0.03804285185
432	0.03802921152
433	0.03801842875
434	0.03799937911
435	0.03799148294
436	0.03797257746
437	0.03796327101
438	0.03795440357
439	0.03795354258
440	0.03793531044
441	0.03793079861
442	0.03792536551
443	0.03791668871
444	0.03790579629
445	0.03789588857
446	0.03788311469
447	0.03787584675
448	0.03786392869
449	0.03786114246
450	0.03785528087
451	0.03781886697
452	0.03781454429
453	0.03780941253
454	0.03780810348
455	0.03780022041
456	0.03779322238
457	0.03777677052
458	0.03776407573
459	0.03775898765
460	0.03773069526
461	0.03772198546
462	0.03770757847
463	0.03770130477
464	0.03769416881
465	0.03768600893
466	0.03766278567
467	0.03762979484
468	0.03762141398
469	0.03761150573
470	0.03760369819
471	0.03759984702
472	0.03757434668
473	0.03756729485
474	0.03753652058
475	0.03750665703
476	0.0375006125
477	0.03748949332
478	0.03747755821
479	0.03747121535
480	0.0374601389
481	0.03744989291
482	0.037444134
483	0.03741782594
484	0.0374131409
485	0.03739237589
486	0.03738958597
487	0.03737806238
488	0.037367044
489	0.03735149231
490	0.03734503847
491	0.03733413313
492	0.03733145041
493	0.03732616229
494	0.03732240824
495	0.03731584203
496	0.03730989795
497	0.0373087923
498	0.03730816325
499	0.03730187841
500	0.03727737881
501	0.03727166789
502	0.03726063024
503	0.03726005454
504	0.03725519258
505	0.03725051328
506	0.03724719762
507	0.03724066018
508	0.03723569145
509	0.03722837747
510	0.0372222404
511	0.03721080644
512	0.03720638646
513	0.03719974278
514	0.03719199341
515	0.0371745928
516	0.03716300238
517	0.03714915474
518	0.03714250168
519	0.03713707789
520	0.03712433719
521	0.03711802356
522	0.03711151988
523	0.03711109027
524	0.03710864446
525	0.03710849067
526	0.03708850927
527	0.03708171156
528	0.03707015152
529	0.03706691662
530	0.03705979818
531	0.03705354563
532	0.03705344854
533	0.03704859386
534	0.03704236742
535	0.03703841367
536	0.03702918551
537	0.03702600601
538	0.03701964835
539	0.03701941194
540	0.03700261299
541	0.03699592328
542	0.03699209444
543	0.03698125217
544	0.0369651678
545	0.03695912621
546	0.0369528329
547	0.03693456855
548	0.03693444797
549	0.03692411367
550	0.03690782589
551	0.03689347753
552	0.03688771384
553	0.03688230205
554	0.03687669333
555	0.0368609102
556	0.03685752554
557	0.03685194966
558	0.03683697926
559	0.03683187605
560	0.03682173461
561	0.03682073945
562	0.0368146121
563	0.03679190026
564	0.03678754953
565	0.03676842281
566	0.03676500286
567	0.03676478252
568	0.03675126141
569	0.03674697328
570	0.03674155768
571	0.03673036018
572	0.03672319241
573	0.0367167387
574	0.0367161174
575	0.03670972947
576	0.03670794317
577	0.03670752263
578	0.03669975948
579	0.03669489908
580	0.03669067116
581	0.03667972703
582	0.03667422764
583	0.03667086342
584	0.03666557808
585	0.03665977431
586	0.03665935784
587	0.03665922972
588	0.03664409264
589	0.03663869966
590	0.03663291822
591	0.0366256621
592	0.03661852363
593	0.0365972633
594	0.03659305284
595	0.03658737516
596	0.03657280713
597	0.03656799728
598	0.036562536
599	0.03656017731
600	0.03654922118
601	0.03654767978
602	0.03654576223
603	0.03653973044
604	0.03653301758
605	0.03653279628
606	0.0365253609
607	0.03651816483
608	0.03650367019
609	0.03650355018
610	0.03649647067
611	0.03648499509
612	0.03648073193
613	0.03647202746
614	0.03646672122
615	0.03646161606
616	0.03645414803
617	0.03644924043
618	0.03644529121
619	0.0364379356
620	0.03642972277
621	0.03642882424
622	0.03642639893
623	0.03642090296
624	0.03640443803
625	0.03640090342
626	0.03639130826
627	0.03638344953
628	0.03637464803
629	0.03637205805
630	0.03637193353
631	0.03636285145
632	0.03635865962
633	0.03635395025
634	0.03634739497
635	0.03634198644
636	0.03633170914
637	0.03632680431
638	0.03631611853
639	0.03630704575
640	0.03630349494
641	0.03629240575
642	0.03628580259
643	0.03627969351
644	0.03627833093
645	0.03627821285
646	0.0362721615
647	0.03627145172
648	0.03626348723
649	0.03624671035
650	0.03623888349
651	0.03623585298
652	0.03623347005
653	0.03623333046
654	0.03623287841
655	0.03619478928
656	0.03618146017
657	0.03618119062
658	0.03617774718
659	0.03615670316
660	0.03615162429
661	0.03614772
662	0.03614050581
663	0.03614044456
664	0.03613176983
665	0.03610933691
666	0.03610917484
667	0.03610404337
668	0.03610358101
669	0.03609826346
670	0.03608527543
671	0.03607947784
672	0.03607707759
673	0.03607176538
674	0.03605806643
675	0.03605210814
676	0.03604799209
677	0.03603475082
678	0.0360248623
679	0.03601870088
680	0.03600822444
681	0.03600049213
682	0.0359968446
683	0.03597772928
684	0.0359686429
685	0.03596589072
686	0.03596522832
687	0.03595697804
688	0.03593891638
689	0.03593290318
690	0.0359325234
691	0.0359321965
692	0.03592763527
693	0.03591859215
694	0.03591266153
695	0.0359042928
696	0.0359036947
697	0.03589764125
698	0.035894708
699	0.03588620066
700	0.03588016332
701	0.03587071018
702	0.03585873118
703	0.03585141042
704	0.03584882617
705	0.03584562368
706	0.03583964363
707	0.03583528122
708	0.03582744535
709	0.03582207243
710	0.0358141276
711	0.0358095917
712	0.03579687882
713	0.03579238516
714	0.03578966807
715	0.0357892922
716	0.0357862178
717	0.03577752561
718	0.03575967075
719	0.03575257771
720	0.03574508733
721	0.03574108542
722	0.03570997094
723	0.03569779594
724	0.03568749429
725	0.0356818519
726	0.03567827157
727	0.03566731811
728	0.0356585503
729	0.03565620908
730	0.03565294834
731	0.03565260678
732	0.03564496651
733	0.03564450619
734	0.03564107688
735	0.03563522984
736	0.03563114902
737	0.03562684792
738	0.03562312395
739	0.03562122769
740	0.03561967589
741	0.03561784433
742	0.03561333666
743	0.03560416484
744	0.0355932572
745	0.03557363665
746	0.03557086228
747	0.03557001248
748	0.03556930911
749	0.03556305218
750	0.03556044182
751	0.035556761
752	0.03555024756
753	0.03553931761
754	0.03553759176
755	0.03553134398
756	0.0355246281
757	0.03552171895
758	0.03551844203
759	0.03551392357
760	0.03550950202
761	0.03550481618
762	0.03550239355
763	0.03550235729
764	0.03549440652
765	0.03548910663
766	0.03548619323
767	0.0354855
768	0.03547579462
769	0.03547534104
770	0.03547343624
771	0.03547178434
772	0.03546676096
773	0.03546330612
774	0.03545793714
775	0.03544235213
776	0.03543481162
777	0.03543236203
778	0.0354311322
779	0.03541921767
780	0.03541489326
781	0.03541093826
782	0.03540091109
783	0.03538885265
784	0.03538151823
785	0.03538137231
786	0.03537831578
787	0.03537431538
788	0.03536933103
789	0.03536160932
790	0.035357374
791	0.03535061741
792	0.0353482074
793	0.03534799376
794	0.03534568057
795	0.03534291792
796	0.03533977077
797	0.03533639051
798	0.03533419979
799	0.03532819243
800	0.03532802268
801	0.03531942362
802	0.03531310518
803	0.03530818914
804	0.035307027
805	0.03529620728
806	0.03529030816
807	0.03528799857
808	0.03528641272
809	0.03528533765
810	0.03528026037
811	0.0352781575
812	0.03526735815
813	0.03526214649
814	0.03525700473
815	0.03525259997
816	0.03525245915
817	0.03525137701
818	0.0352500071
819	0.03524296967
820	0.03523136728
821	0.03522938861
822	0.03522822724
823	0.03521833816
824	0.03521396628
825	0.03521105686
826	0.0352074322
827	0.0352054172
828	0.03518855848
829	0.03518834955
830	0.03518648018
831	0.03518530733
832	0.03518029984
833	0.03517239988
834	0.03517078753
835	0.0351631904
836	0.03514798961
837	0.03514276275
838	0.03514275471
839	0.0351397492
840	0.03512799531
841	0.03512472645
842	0.0351239858
843	0.03510825979
844	0.03510198187
845	0.03510097265
846	0.03510064502
847	0.03509819216
848	0.03509357085
849	0.03508205212
850	0.03507522999
851	0.03507196523
852	0.03507182523
853	0.03507159687
854	0.03506721833
855	0.03506100118
856	0.03505606596
857	0.0350462488
858	0.03504187112
859	0.03503693596
860	0.03502708647
861	0.03502686056
862	0.03502510964
863	0.03501666625
864	0.03501062436
865	0.03501035178
866	0.03500889847
867	0.03500676204
868	0.03500498081
869	0.03500062803
870	0.034995391
871	0.03499143073
872	0.03498763915
873	0.03497905758
874	0.0349747602
875	0.03497296094
876	0.03495595454
877	0.03495110754
878	0.03494569779
879	0.03494357071
880	0.03493923668
881	0.03493441851
882	0.03492759255
883	0.03492289547
884	0.03491396664
885	0.03490142159
886	0.03489899362
887	0.03489693471
888	0.03488702277
889	0.03488094886
890	0.03488003352
891	0.03486907329
892	0.03485485188
893	0.03484992826
894	0.03484917448
895	0.03483944344
896	0.03483620929
897	0.034833203
898	0.0348270964
899	0.03482310028
900	0.03481765912
901	0.03481260011
902	0.0348037653
903	0.03480010376
904	0.0347969403
905	0.03478936792
906	0.03478676942
907	0.03477771144
908	0.03477112045
909	0.03475027315
910	0.03474581785
911	0.03474429198
912	0.03474336913
913	0.03473448319
914	0.03473099115
915	0.03472928461
916	0.03472252132
917	0.03472107166
918	0.03472047156
919	0.0347168989
920	0.03471639846
921	0.03471273969
922	0.03469957981
923	0.03469854326
924	0.03469647807
925	0.03469129413
926	0.03468698544
927	0.03465431558
928	0.03464557863
929	0.03464096896
930	0.03463762134
931	0.03463190226
932	0.03462560558
933	0.03462514008
934	0.03461379208
935	0.03460953417
936	0.0345992912
937	0.03459872603
938	0.0345986759
939	0.03459748152
940	0.03459399833
941	0.03458943428
942	0.03456474053
943	0.03455953851
944	0.0345589585
945	0.03454275161
946	0.0345345302
947	0.03453429127
948	0.03452979054
949	0.0345259104
950	0.03452461877
951	0.03451889412
952	0.03451504979
953	0.03451039927
954	0.03449897913
955	0.03448694154
956	0.03447775976
957	0.03447424343
958	0.03447114458
959	0.03446819893
960	0.03445697196
961	0.03444889789
962	0.03444044972
963	0.03443731175
964	0.03442534421
965	0.03442495723
966	0.03442205724
967	0.03441757047
968	0.03441651355
969	0.0344138578
970	0.03439096068
971	0.03438846974
972	0.03438649523
973	0.0343847158
974	0.03438456532
975	0.03438144372
976	0.03436827885
977	0.03436270223
978	0.03436060082
979	0.03435857243
980	0.03434464268
981	0.03433795885
982	0.03433639296
983	0.03433175029
984	0.03432745276
985	0.0343223083
986	0.03431862165
987	0.03431605709
988	0.03431597749
989	0.03431248345
990	0.03430697046
991	0.03430365356
992	0.03430163715
993	0.03429812759
994	0.03429732865
995	0.03429406457
996	0.03428016865
997	0.0342769567
998	0.03426346019
999	0.03426268593
1000	0.03425906781
1001	0.03425545185
1002	0.03424863812
1003	0.03424860983
1004	0.03424436348
1005	0.03422716239
1006	0.03422694616
1007	0.03422687293
1008	0.03421759624
1009	0.03420515656
1010	0.03419569553
1011	0.03419206179
1012	0.03418854266
1013	0.03418588775
1014	0.03417763582
1015	0.03417695707
1016	0.03416374695
1017	0.03416055924
1018	0.03415472178
1019	0.03414976401
1020	0.03414790064
1021	0.03414577186
1022	0.0341388633
1023	0.03413541085
1024	0.03413413043
1025	0.03413203257
1026	0.03412725912
1027	0.03412514386
1028	0.03411762858
1029	0.03411691677
1030	0.03410536051
1031	0.03410207145
1032	0.03409706052
1033	0.03408985792
1034	0.0340865441
1035	0.03408298821
1036	0.03406429585
1037	0.03406252877
1038	0.03406139587
1039	0.03405511708
1040	0.034054666
1041	0.03405276919
1042	0.03405151287
1043	0.03404991626
1044	0.03404118625
1045	0.03403561735
1046	0.03403173798
1047	0.0340282902
1048	0.03402519602
1049	0.03402305811
1050	0.03401118911
1051	0.03400644838
1052	0.03400526326
1053	0.0340041953
1054	0.0340011931
1055	0.03399838915
1056	0.03398965256
1057	0.03398754214
1058	0.03398335449
1059	0.03397682886
1060	0.03397435475
1061	0.03397155866
1062	0.03397024766
1063	0.03396932185
1064	0.03396698451
1065	0.03396346246
1066	0.03395775106
1067	0.03395654677
1068	0.03395408482
1069	0.03395127948
1070	0.03395080194
1071	0.03394904998
1072	0.03394728683
1073	0.03394055438
1074	0.03393869302
1075	0.03392863
1076	0.03392608699
1077	0.03392507103
1078	0.03392340619
1079	0.03391995958
1080	0.03391978915
1081	0.03391969634
1082	0.03390802398
1083	0.03390530603
1084	0.03390465006
1085	0.03390424729
1086	0.03389769462
1087	0.03389735091
1088	0.03388632922
1089	0.0338834689
1090	0.03387361494
1091	0.03387007371
1092	0.03386574714
1093	0.03386220895
1094	0.03385924478
1095	0.0338537559
1096	0.03384794763
1097	0.03384269922
1098	0.03383814124
1099	0.03383676826
1100	0.03383271398
1101	0.03383022721
1102	0.03382798454
1103	0.03382425459
1104	0.0338148443
1105	0.03381362709
1106	0.03380722835
1107	0.03380532325
1108	0.03380529948
1109	0.03380272737
1110	0.03379883253
1111	0.03379632883
1112	0.03379067909
1113	0.03378899109
1114	0.03377980043
1115	0.03377248172
1116	0.03376702937
1117	0.03376092524
1118	0.03375712108
1119	0.03375326501
1120	0.03375286711
1121	0.0337486938
1122	0.03373682215
1123	0.03373430709
1124	0.0337289808
1125	0.03372529242
1126	0.03372046063
1127	0.03371787423
1128	0.03371621505
1129	0.03370899662
1130	0.03370770464
1131	0.03370424413
1132	0.0337027186
1133	0.03369973786
1134	0.03369915989
1135	0.03369643886
1136	0.03369439498
1137	0.03368932221
1138	0.03367570887
1139	0.03366556014
1140	0.03366269471
1141	0.03365265814
1142	0.03364862957
1143	0.03364541458
1144	0.03364405967
1145	0.03362705808
1146	0.03362603295
1147	0.03362371783
1148	0.03362049211
1149	0.03361496562
1150	0.03360851605
1151	0.03360754748
1152	0.03360412287
1153	0.03360351274
1154	0.03359923618
1155	0.03359591782
1156	0.03359484849
1157	0.03359358688
1158	0.03359357828
1159	0.03358878974
1160	0.0335861753
1161	0.03357745513
1162	0.03357437654
1163	0.03357047748
1164	0.03356417536
1165	0.03355976594
1166	0.03355537649
1167	0.03354603594
1168	0.033539578
1169	0.03353608736
1170	0.03353539952
1171	0.03351709232
1172	0.03351324421
1173	0.03350625253
1174	0.03350439042
1175	0.03350020522
1176	0.03349531704
1177	0.03349204484
1178	0.03348564883
1179	0.03348166737
1180	0.03347431646
1181	0.03347176996
1182	0.03346951049
1183	0.03346019045
1184	0.03345621015
1185	0.03344649239
1186	0.03344065493
1187	0.03344049869
1188	0.03343837777
1189	0.03343340423
1190	0.03343102115
1191	0.03342720196
1192	0.03342506634
1193	0.03341930408
1194	0.03341311167
1195	0.03340713456
1196	0.0334049423
1197	0.03339942944
1198	0.03339290351
1199	0.03339037631
1200	0.03338783295
1201	0.03338600373
1202	0.03338293901
1203	0.0333816282
1204	0.03337633463
1205	0.03337143547
1206	0.03336935989
1207	0.03336402723
1208	0.03336158187
1209	0.03335941134
1210	0.03335382665
1211	0.03335008857
1212	0.03334581659
1213	0.03334407609
1214	0.03333865127
1215	0.03333643198
1216	0.03333074429
1217	0.03332745706
1218	0.03330437304
1219	0.03330122914
1220	0.03329280134
1221	0.03328216624
1222	0.03326929297
1223	0.03326602703
1224	0.03326497685
1225	0.03325948449
1226	0.03325752767
1227	0.03325590919
1228	0.03324193628
1229	0.03323962309
1230	0.03323915049
1231	0.03323036148
1232	0.033227446
1233	0.03322583031
1234	0.03322454601
1235	0.0332219757
1236	0.03321913821
1237	0.03321404133
1238	0.03320966998
1239	0.03320620303
1240	0.03320234379
1241	0.0332015402
1242	0.03319616278
1243	0.0331904464
1244	0.03318539009
1245	0.03318122927
1246	0.03317801729
1247	0.03316757399
1248	0.03315272712
1249	0.03315203174
1250	0.03314916858
1251	0.03314536695
1252	0.0331398773
1253	0.03313594229
1254	0.03313275712
1255	0.03312902555
1256	0.03312596597
1257	0.03312136324
1258	0.03312028525
1259	0.03311907766
1260	0.03311646713
1261	0.03311525218
1262	0.03311142292
1263	0.0331109514
1264	0.03310810962
1265	0.03310422895
1266	0.03310392215
1267	0.03309992782
1268	0.03309806712
1269	0.03309714663
1270	0.03309588279
1271	0.03309149171
1272	0.03309042517
1273	0.03308740177
1274	0.03308675772
1275	0.0330849597
1276	0.03308370444
1277	0.03308043614
1278	0.0330717434
1279	0.03306902932
1280	0.03306885956
1281	0.03306045634
1282	0.03305664744
1283	0.03305388665
1284	0.03305336712
1285	0.03305068843
1286	0.03304363248
1287	0.03304039506
1288	0.03303637373
1289	0.03303210345
1290	0.03302875932
1291	0.0330241445
1292	0.03302153506
1293	0.03302040675
1294	0.03301928914
1295	0.03300921254
1296	0.03300518381
1297	0.03299247361
1298	0.03298871684
1299	0.03298622115
1300	0.0329731484
1301	0.03296932477
1302	0.03296819496
1303	0.03296526508
1304	0.03296033754
1305	0.03295874141
1306	0.03294785178
1307	0.0329364772
1308	0.03293141875
1309	0.03292388999
1310	0.03291637611
1311	0.03291401132
1312	0.03290843372
1313	0.03290571234
1314	0.03290224815
1315	0.03289696571
1316	0.03288632135
1317	0.03288287623
1318	0.03288018209
1319	0.03287478147
1320	0.0328710359
1321	0.03286508894
1322	0.03286268815
1323	0.03286017634
1324	0.03285814412
1325	0.03285803098
1326	0.03285589915
1327	0.03285263298
1328	0.03285130841
1329	0.03285015723
1330	0.03284413391
1331	0.03283934429
1332	0.03283904284
1333	0.03283811317
1334	0.03283594329
1335	0.03283184934
1336	0.03283089568
1337	0.03283019995
1338	0.03281928619
1339	0.03281738861
1340	0.03281033852
1341	0.03280749081
1342	0.03279818297
1343	0.03279684634
1344	0.03279320209
1345	0.03279260357
1346	0.03279081822
1347	0.03279008177
1348	0.03278550557
1349	0.03278528519
1350	0.03277813993
1351	0.03277459658
1352	0.0327677669
1353	0.03276415908
1354	0.03276252534
1355	0.03276087151
1356	0.03275942567
1357	0.03275905235
1358	0.03275495285
1359	0.03274774897
1360	0.03274542275
1361	0.03274254815
1362	0.032737847
1363	0.0327357372
1364	0.03273338888
1365	0.03273197656
1366	0.03272949422
1367	0.03272648072
1368	0.03272481804
1369	0.03272259672
1370	0.03272203807
1371	0.03272017314
1372	0.03271984779
1373	0.03271637136
1374	0.03271398898
1375	0.03271183053
1376	0.03270861392
1377	0.03270836616
1378	0.03270827424
1379	0.0327054644
1380	0.03270198116
1381	0.03269575608
1382	0.03269473526
1383	0.03269274071
1384	0.03268642704
1385	0.0326840797
1386	0.03268227509
1387	0.03268094108
1388	0.03267710692
1389	0.03267386589
1390	0.03266913145
1391	0.03266697234
1392	0.03266599998
1393	0.0326650476
1394	0.03266273203
1395	0.03265978638
1396	0.03265375724
1397	0.03265344685
1398	0.03265094713
1399	0.0326498238
1400	0.03264316051
1401	0.03264239801
1402	0.03264057847
1403	0.03263930325
1404	0.03263787946
1405	0.032635499
1406	0.03263288195
1407	0.03262642058
1408	0.03262049408
1409	0.03261918501
1410	0.03261411915
1411	0.03261274614
1412	0.0326101456
1413	0.03261013689
1414	0.03260751623
1415	0.03260406256
1416	0.03260248045
1417	0.03259882511
1418	0.03259872371
1419	0.03259655216
1420	0.03259370416
1421	0.03258842358
1422	0.03258758778
1423	0.03258430665
1424	0.03258321625
1425	0.03258171088
1426	0.03257273337
1427	0.03256903464
1428	0.03256578884
1429	0.03256578075
1430	0.03256347967
1431	0.03256278511
1432	0.03255904255
1433	0.03255711269
1434	0.03255293216
1435	0.03254670206
1436	0.03253432952
1437	0.03253313489
1438	0.03252972509
1439	0.03252687261
1440	0.03252537324
1441	0.03251743457
1442	0.03251636831
1443	0.03251606995
1444	0.03251598311
1445	0.03251416675
1446	0.03251331213
1447	0.0325088226
1448	0.03250416294
1449	0.03250383115
1450	0.03250237306
1451	0.03249990593
1452	0.03249769021
1453	0.03249209613
1454	0.03248412376
1455	0.03248268818
1456	0.03247843574
1457	0.03247836672
1458	0.03246562408
1459	0.03246235644
1460	0.0324599229
1461	0.0324534609
1462	0.03245108636
1463	0.03245002708
1464	0.03244950059
1465	0.0324473364
1466	0.0324471384
1467	0.03244384073
1468	0.032440898
1469	0.03243630424
1470	0.03243509712
1471	0.03243336872
1472	0.03242660903
1473	0.0324239939
1474	0.03242009185
1475	0.03241754741
1476	0.0324081726
1477	0.03240690042
1478	0.03240450639
1479	0.03240263983
1480	0.03239609321
1481	0.03239461251
1482	0.03239282642
1483	0.03238701972
1484	0.03238485121
1485	0.03238328845
1486	0.03238253847
1487	0.03238027091
1488	0.0323774884
1489	0.03237736393
1490	0.03237386673
1491	0.03237269332
1492	0.03236895484
1493	0.03236206213
1494	0.03236158941
1495	0.03235820924
1496	0.0323572968
1497	0.03235523662
1498	0.03235396662
1499	0.03235019564
